5.030576 14.532080 7.679068 4.055389 8.370412
5.151133 15.256363 7.355715 4.240856 8.082925
5.127453 14.949050 7.302316 4.486180 7.943757
5.294543 15.050306 6.896615 4.569433 8.060229
5.349304 14.832393 6.394161 4.726693 7.736790
5.433829 14.962525 5.871768 4.606698 7.492300
5.798684 15.264129 6.197979 4.746494 7.607588
5.598370 14.847107 6.245608 4.367700 7.761185
5.521517 15.048326 5.951730 3.963293 7.569421
5.862602 14.717245 5.463653 3.969321 7.432144
6.164457 14.580128 5.229948 4.192090 7.145985
6.008996 14.963884 5.143386 3.951039 7.180763
5.698987 14.387942 5.174181 4.128322 7.230289
5.592613 14.170441 5.339990 3.930289 7.059134
5.455457 13.947240 5.893420 3.697135 6.957347
5.348418 13.972545 5.956240 3.381023 7.061483
5.368955 14.146908 5.795573 3.067337 7.060975
5.335851 14.135194 5.760431 3.072081 7.242875
5.357940 13.776488 6.261366 2.888182 7.665069
5.323943 13.934929 6.397446 2.907122 7.181407
5.539167 14.202770 6.237550 3.002915 7.392162
5.640607 13.443490 6.624543 3.103922 7.650928
5.970691 13.542927 6.391196 3.181204 7.315851
5.617799 13.872402 6.440424 3.310208 7.691645
5.638792 14.038205 6.190931 3.629765 7.851943
5.938487 13.843742 6.732256 3.638924 7.758211
6.653193 13.799852 7.119458 3.450146 7.484358
6.820055 13.301892 7.180884 3.303749 7.542858
7.393439 13.273806 7.458307 3.412344 7.929596
7.623579 12.766900 7.497183 3.541262 7.903993
8.165200 13.074292 7.469314 3.628823 8.176579
8.198927 13.086972 7.151709 3.124894 7.905964
7.343313 12.571206 7.485778 2.533579 8.189308
7.350776 12.116782 7.014349 2.710905 8.704336
7.203886 11.517772 7.324999 2.950150 8.663526
7.831578 11.686424 7.330032 3.063049 8.690931
8.126000 11.886729 7.201455 3.042587 8.917311
8.104034 11.610480 7.492230 2.877741 8.993062
8.562651 10.932203 7.569663 2.916372 8.706042
8.525170 10.890861 7.371193 3.158361 8.933329
9.094003 11.077985 7.277650 3.200804 8.645365
8.793491 11.310301 7.076636 2.933556 8.727535
9.077299 12.209531 7.372031 2.994008 8.184975
9.150948 12.099297 6.972641 2.904752 8.594592
8.623451 12.090013 6.646892 2.600996 8.562263
8.778295 12.201832 6.402994 2.539135 8.727529
8.359803 12.595327 6.782515 2.108138 8.295323
8.453531 12.612531 6.416661 2.173145 8.519296
8.390899 12.234633 6.031986 1.592763 8.489392
8.548816 12.384451 6.164154 1.635180 8.259349
8.603995 12.095809 6.272386 1.728970 8.001395
8.714499 12.483052 5.781583 1.946637 7.930090
8.509859 12.281941 5.707535 1.856502 8.362453
8.870527 12.292546 5.696313 1.746280 8.705645
8.653393 12.104062 5.425354 1.670506 8.562688
8.887964 11.707037 5.099129 1.823405 8.768864
8.347375 11.821292 5.401530 1.766133 8.780615
8.762213 11.741310 6.056024 1.743415 8.938910
8.751466 11.773625 6.178794 2.012607 9.504984
8.688001 11.547963 6.584961 1.923050 9.503644
8.626454 11.167615 6.993184 1.762957 9.930354
8.271766 11.191104 7.114501 1.902101 9.805211
7.715790 11.040990 7.097156 1.884402 9.867588
7.567706 10.652165 6.850239 1.702581 10.108769
7.619257 10.422613 6.058974 1.835763 10.399927
7.100130 9.832523 5.551701 1.918718 10.580213
7.152330 9.567961 5.556662 2.110592 10.457840
7.522736 9.517141 5.880143 2.209199 10.975004
7.626512 9.472344 5.716403 2.307784 11.422425
7.661915 9.087933 6.247753 2.255178 11.617817
7.854998 9.126545 6.146230 1.933041 11.707684
7.806421 9.103339 6.352455 1.612476 12.039470
7.867012 8.900467 6.027897 1.434467 12.079217
7.762086 8.652530 6.001651 1.443694 11.918999
7.816538 7.987954 6.330578 1.218881 11.762543
8.333475 7.909854 6.201100 1.192158 11.882212
8.087574 7.919314 5.923966 1.041580 11.611625
8.255596 7.775605 5.865274 1.030573 11.508987
8.451116 8.321019 5.943520 1.217996 11.769872
8.441843 8.414278 5.829576 1.272973 12.345234
8.725749 8.556049 5.522311 1.239458 12.728916
9.169944 8.833954 5.466637 1.119298 12.762299
8.880221 8.775458 5.156339 1.054509 12.456321
8.867884 9.229618 5.378345 1.060651 12.590103
8.628329 8.336397 4.935035 1.138163 12.276342
8.312473 8.033063 4.916596 1.208335 11.863139
8.729496 8.074977 4.960483 1.188132 12.033547
8.706614 8.029308 4.730485 1.497053 11.809990
7.618064 8.523756 4.736812 1.379562 11.809762
7.569908 8.075017 4.882692 1.236954 11.931930
7.348451 8.393845 4.644139 1.103731 11.867600
7.445415 8.423837 4.594119 1.038585 11.869276
7.059520 7.818374 4.625594 1.033137 12.291835
6.538482 7.451541 4.699903 1.293447 12.490760
6.877718 7.029136 4.564618 1.137174 12.680649
6.566946 7.176023 4.432413 1.201396 12.948002
6.656204 6.940328 4.611693 1.311769 13.046439
6.527408 7.123784 4.567615 1.605281 13.264388
6.857412 6.993594 4.628785 1.697000 13.026006
7.493569 7.026903 4.307685 2.058460 12.759629
7.406053 6.728499 3.995560 2.146984 12.888301
7.245938 7.208355 3.839397 2.279723 13.564980
7.584301 7.001333 3.463205 2.058451 13.740203
7.323880 6.871469 3.332201 1.637299 13.192668
7.202938 7.120710 3.240895 2.007545 12.847207
6.843907 7.483969 3.503647 2.089542 12.481216
7.168192 7.124623 3.164814 2.021524 12.495137
7.383095 6.923154 3.313248 1.718785 12.347396
7.435771 6.178144 3.245266 1.827405 12.579908
6.934427 5.698776 3.042455 1.604565 12.155511
6.970063 5.738920 3.303893 1.624691 11.951400
7.095158 5.323274 3.527666 1.721044 12.204736
7.405214 5.653096 3.623124 2.259818 12.076857
7.056322 5.422556 3.461693 2.359652 11.487645
7.014389 5.492708 3.232279 2.845487 11.851151
7.331431 5.685129 3.211045 3.045099 11.575322
7.510613 5.531340 3.193481 3.280765 11.809552
7.221566 5.185873 3.893014 3.652154 11.960056
6.882319 4.982599 3.439280 3.801699 11.833351
6.611732 5.087061 3.250979 3.750962 11.511796
6.833943 5.161737 3.507159 3.793645 11.421822
6.644684 5.689862 3.578594 3.865228 12.028542
6.588994 5.684154 3.681279 3.533169 11.768572
6.039193 5.910080 3.578798 2.816791 11.756553
6.509994 5.915558 3.617595 2.592515 11.633389
6.240384 5.887317 3.807779 2.685244 11.420451
5.850733 6.074469 4.042584 2.462117 11.612283
5.573802 6.145029 4.126516 2.111312 11.844695
6.249865 6.843046 4.579489 2.008864 12.064527
6.546478 7.019012 5.017615 2.257667 11.733416
6.625294 6.847897 5.513586 1.930358 12.006824
6.656365 6.731930 5.499231 2.035027 11.909190
6.255242 6.989762 5.337952 2.320321 11.510137
6.480178 6.568417 5.120941 2.351025 11.040082
6.627478 6.880170 5.105792 2.473823 11.223857
6.982808 7.180389 4.795463 2.301122 11.300802
7.381909 6.935037 4.497976 2.242101 11.538967
6.806588 6.923303 4.276249 2.263507 11.539200
6.920553 7.266422 4.060647 2.545387 11.505221
6.429447 7.736558 4.321290 3.191618 11.558360
6.303860 7.959595 4.472079 3.435769 11.452996
6.429781 8.465839 4.053644 3.461821 11.560152
5.850707 8.502745 3.931396 3.071685 11.957006
5.437028 8.678112 3.670059 3.048463 11.423665
5.595932 8.672605 3.568362 3.025104 11.355653
5.728938 8.856064 3.663297 2.935299 10.746830
5.610274 8.732294 3.898006 3.182396 11.069275
6.040030 8.805880 3.883637 3.142736 10.657435
6.350831 8.534062 3.794136 2.755845 10.810675
6.207309 8.565566 4.161411 2.610187 11.152021
6.768620 8.429265 4.288956 2.866760 10.920909
6.631421 8.266096 4.549589 3.127660 11.010374
6.682566 8.837152 4.515158 3.136542 10.830828
6.447736 8.760416 4.459657 2.613172 10.499418
6.288455 9.055434 4.637665 2.779930 10.206459
6.348757 9.344104 5.020986 2.927530 10.182987
6.601560 9.347304 5.170081 2.455652 9.531916
6.789254 9.497892 5.086436 1.995747 9.545986
7.307539 9.316416 5.153630 1.847508 9.164012
6.908007 9.547159 4.857689 1.747570 9.346679
6.820610 9.711833 5.020305 1.866284 10.166985
6.555706 9.105341 4.928121 1.540180 10.145988
6.320980 9.049871 4.699795 1.606088 9.949605
6.483041 8.775829 5.141364 1.621350 10.141073
6.475626 8.773545 5.035024 1.477464 10.070882
6.669226 9.168278 5.211689 1.576572 10.249481
6.476821 9.308919 5.145943 1.659193 10.570396
6.501589 9.221222 5.567936 1.750076 10.253035
6.653576 9.056319 5.599336 1.911712 10.194676
6.655774 8.835670 5.538831 2.073979 10.878781
6.341862 8.708068 5.144052 2.098364 11.132025
6.044864 8.829547 5.635910 1.965595 10.979615
6.049551 8.006806 5.886610 2.048827 10.662015
5.749316 8.081508 6.476885 2.118857 10.731873
6.199560 7.760215 6.445589 2.370508 10.648299
6.478701 7.773630 6.742829 2.470020 10.326050
6.597966 7.872827 6.406697 2.073047 10.022183
6.517650 7.436003 6.526734 2.332065 9.326446
6.289200 7.355547 6.395078 2.570701 9.217127
6.463521 6.978568 6.693716 2.737161 9.336936
6.936651 7.054699 6.298598 2.943804 9.513428
6.848957 7.374014 5.401613 3.047036 9.495230
6.758204 7.295096 5.375835 2.579075 9.274731
6.975526 6.762153 5.112319 2.831732 8.880782
7.072375 6.878494 5.255718 2.702841 8.886965
7.447514 7.123235 5.227320 2.822547 8.982688
7.151132 7.125253 5.464884 2.844103 9.105523
6.956408 7.026315 5.291814 2.635456 9.427826
7.218893 6.731349 4.942326 3.115569 9.393441
7.022940 6.843884 4.098545 2.929454 9.248418
7.170007 6.909808 3.926523 3.323881 9.469517
7.066934 7.039851 3.590728 3.661099 9.604282
7.496824 6.693487 3.728035 3.399061 9.715867
7.455362 7.341461 3.477244 3.577734 9.395446
7.532943 7.326280 3.380114 3.186662 9.514350
7.351160 7.059129 2.910427 2.834616 9.646521
7.538214 7.125443 2.946453 2.387076 9.339595
7.731168 7.336924 2.539129 2.716550 9.574065
7.677976 7.373744 2.318285 2.518588 9.495081
7.226861 7.598824 2.143051 2.883490 9.614825
7.593594 7.533033 2.184205 2.854567 9.182315
7.763999 7.349647 2.486670 2.988960 8.801576
7.588142 7.338206 2.139177 3.141799 8.786030
7.245523 7.099067 2.359784 3.526420 8.625430
7.697537 6.959570 2.277267 3.172449 8.503733
7.878765 7.166545 2.615705 2.870757 8.416889
7.805574 7.466944 2.682762 2.832367 8.244923
8.141843 7.444067 2.714293 2.788490 7.950275
8.034222 7.354623 2.927600 2.519848 7.903245
8.305473 7.615333 3.432476 2.489406 7.825503
7.749314 7.520714 3.609114 2.532858 7.336842
7.851579 7.540108 3.901586 2.735934 7.270149
7.962582 7.962305 3.785650 2.339454 7.765104
7.395699 7.563779 3.619683 2.264734 7.672817
7.154311 7.463705 3.895723 2.561461 7.329663
7.205522 6.833849 3.441036 2.548027 7.373428
7.292962 6.117207 3.228142 2.528409 7.393235
7.450809 5.955216 3.510538 2.359665 7.971812
7.840638 5.645700 3.577083 2.120185 8.168065
7.618503 6.077394 3.393594 2.289191 7.928640
7.508870 5.540375 3.408863 2.631625 7.938325
7.431644 5.763292 3.569315 2.418915 7.484014
7.907132 5.646775 3.482379 2.491272 7.664898
8.128680 5.641779 4.423119 2.066448 8.014242
7.810329 5.799776 4.419141 1.965087 8.613988
7.696602 5.299279 4.907811 1.878196 8.738467
7.546942 5.401902 4.770915 1.996978 8.938824
7.377037 5.618006 4.961483 2.000916 8.540268
7.415388 5.231825 4.901218 1.968700 9.223495
7.561359 4.913034 5.172490 2.121931 9.152116
7.138015 5.055807 4.843275 2.255603 9.009573
7.054603 5.681813 4.940455 2.060791 8.521784
6.618699 5.649984 4.530894 2.009449 9.211237
6.626133 5.284726 4.433050 1.706704 9.352395
6.845416 5.720149 4.339960 1.790970 9.704860
6.936128 5.654202 4.177895 1.778258 9.784608
7.233466 5.809170 3.900026 1.920449 9.743817
7.668807 5.575476 3.882065 1.883385 9.833494
8.044375 5.780528 3.682044 1.780042 10.222899
7.747559 5.657391 3.754227 1.568030 10.842365
7.795230 5.893530 3.785096 1.446800 10.939477
7.834083 5.842166 4.022256 1.620167 11.210457
7.508488 6.011470 4.223779 1.635061 11.521818
7.422119 5.993141 4.350787 1.332209 11.711188
7.667234 6.310357 4.332037 1.253021 12.228299
7.821180 5.815441 4.150058 1.009853 11.508814
7.746986 5.593212 3.825227 1.036035 11.283310
8.289620 5.239186 3.987666 1.032513 11.387465
8.146390 5.441900 3.562859 1.024424 11.235376
7.447451 5.308122 3.207457 1.032408 11.103191
7.223316 5.073371 3.577712 1.021262 11.088279
7.668280 5.030442 3.715175 1.025392 11.179706
6.842260 5.403873 3.970004 1.028035 11.169878
6.610005 5.340648 4.212906 1.083945 11.524865
7.096996 5.738648 4.492726 1.299374 11.751662
6.912271 5.670261 4.555327 1.108170 12.069308
6.458373 6.035711 4.524502 1.143781 11.966625
6.698961 6.053745 4.498588 1.023132 11.807335
7.102677 6.187726 4.946734 1.105433 12.305442
6.521639 6.146301 4.872744 1.091567 11.819863
6.497425 6.301497 4.602162 1.114307 11.443879
6.407896 6.260671 4.793619 1.113837 11.480464
6.120772 6.587453 5.143824 1.095068 11.201669
5.800227 6.561041 5.351981 1.190285 11.164164
5.641473 6.959427 5.200679 1.077971 10.847359
5.245010 7.267791 4.893026 1.208804 10.653602
5.302785 7.417054 5.394556 1.121665 10.305846
5.998223 7.006745 5.657105 1.136164 10.817108
6.088094 6.633978 5.641126 1.393801 10.929567
5.967039 6.883906 6.002948 1.404104 11.041204
6.070671 6.942962 6.047840 1.366931 11.149923
6.822315 7.008534 5.949405 1.344566 11.286927
7.074023 6.613530 5.699453 1.143306 11.262167
7.334219 6.712937 5.842965 1.361264 11.047823
7.469692 6.588060 5.959395 1.134804 10.592209
7.818531 6.571251 5.558327 1.028875 10.751840
7.579180 6.514923 5.720239 1.026965 10.134418
7.934393 6.429608 6.107930 1.036495 9.992690
7.313792 6.459315 6.778520 1.021439 9.614158
7.751984 6.197218 7.217199 1.064781 9.671150
8.194416 6.700230 7.063482 1.070522 9.393156
8.163199 6.514012 6.668002 1.061657 9.581002
8.070640 6.281065 6.687156 1.092408 9.337341
7.987949 6.223269 7.222743 1.043341 9.509855
7.630533 6.200079 6.918094 1.173080 9.509471
7.397916 6.487499 6.852894 1.092488 9.789862
7.798489 6.267753 6.731427 1.107353 9.882226
7.751947 6.084906 6.707907 1.176722 10.223570
7.515360 5.900407 6.561215 1.114205 10.383249
7.715579 6.174844 6.249593 1.102582 10.667633
7.171613 7.008020 6.339296 1.093349 10.859612
6.966854 7.175597 6.595065 1.146564 10.565682
6.982277 7.500479 6.521119 1.014483 10.101115
7.018695 7.341560 6.745846 1.023881 10.215711
6.737431 7.562311 6.583965 1.070452 10.574362
7.080742 7.968764 6.697283 1.054315 10.705294
7.130205 8.317633 6.495631 1.105007 10.488109
6.986709 8.523595 6.211931 1.204402 10.413245
6.761372 8.233384 6.023621 1.314302 10.640412
6.575255 8.307437 5.940285 1.255190 11.017723
6.617690 8.726350 6.082487 1.327021 11.431277
6.609445 8.327357 6.463890 1.174946 11.165785
6.628389 8.502874 6.846322 1.343028 11.508545
6.240415 8.624217 7.042774 1.329344 11.457837
